
外國語言 FLL,A1,161,A110600,61,,,外國語言,,N,基礎學術溝通,必修,2賴諭萱,0,35,[5]3~4,,模組一,,否,FLL1017,,否
外國語言 FLL,A1,162,A110800,62,,,外國語言,,N,聽力與摘記練習,必修,2唐遜宜,0,35,[5]3~4,,模組一,,否,FLL1019,,否
外國語言 FLL,A1,163,A117500,63,,,外國語言,,N,餐旅英文,必修,2曾惠鈴,0,35,[5]3~4,,模組二,,否,FLL1030,,否
外國語言 FLL,A1,164,A117600,64,,,外國語言,,N,職場英文,必修,2葉靜怡,0,35,[5]3~4,,模組二,,否,FLL1031,,否
外國語言 FLL,A1,165,A118000,65,,,外國語言,,N,學術英文寫作,必修,2吳少方,0,23,[5]3~4,,模組三,,否,FLL1035,,否
外國語言 FLL,A1,166,A110700,66,,,外國語言,,N,跨文化溝通,必修,2許富貴,0,35,[5]5~6,,模組一,,否,FLL1018,,否
外國語言 FLL,A1,167,A110800,67,,,外國語言,,N,聽力與摘記練習,必修,2吳少方,0,35,[5]5~6,,模組一,,否,FLL1019,,否
外國語言 FLL,A1,168,A110900,68,,,外國語言,,N,人文醫學英文,必修,2柯瓊琪,0,35,[5]5~6,,模組二,,否,FLL1020,,否
外國語言 FLL,A1,169,A117200,69,,,外國語言,,N,創意產業英文,必修,2辛佳玲,0,35,[5]5~6,,模組二,,否,FLL1027,,否
外國語言 FLL,A1,170,A117700,70,,,外國語言,,N,英語解說與發表,必修,2陳世威,0,30,[5]5~6,,模組三,,否,FLL1032,,否
外國語言 FLL,A1,501,A122920,1,,,講義,,N,日文（二）,選修,2井上智鶴,0,40,[1]5~6,共同教室 A1307(資源後),限非日語母語人士修課,,否,FLL1062,,否
外國語言 FLL,A1,502,A122920,2,,,講義,,N,日文（二）,選修,2張巧螓,0,40,[1]7~8,唯農大樓 7405,,,否,FLL1062,,否
外國語言 FLL,A1,503,A122920,3,,,講義,,N,日文（二）,選修,2朱戎梅,0,40,[1]7~8,唯農大樓 7403,,,否,FLL1062,,否
外國語言 FLL,A1,504,A122920,4,,,講義,,N,日文（二）,選修,2井上智鶴,0,40,[2]5~6,唯農大樓 7202,限非日語母語人士修課,,否,FLL1062,,否
外國語言 FLL,A1,505,A122920,5,,,講義,,N,日文（二）,選修,2張巧螓,0,40,[2]5~6,唯農大樓 7405,,,否,FLL1062,,否
外國語言 FLL,A1,506,A122920,6,,,講義,,N,日文（二）,選修,2朱戎梅,0,40,[2]7~8,唯農大樓 7403,,,否,FLL1062,,否
